Date,Week,Month,Year,Lock,Direction,Type,Barge Count
09/24/2005,38,9,2005,Miss Locks 27,Down,Empty,145
09/24/2005,38,9,2005,Miss Locks 27,Down,Loaded,190
09/24/2005,38,9,2005,Miss Locks 27,Up,Empty,83
09/24/2005,38,9,2005,Miss Locks 27,Up,Loaded,140
09/24/2005,38,9,2005,Ohio Olmsted,Down,Empty,362
09/24/2005,38,9,2005,Ohio Olmsted,Down,Loaded,229
09/24/2005,38,9,2005,Ohio Olmsted,Up,Empty,178
09/24/2005,38,9,2005,Ohio Olmsted,Up,Loaded,353
10/01/2005,39,9,2005,Ark Lock 1,Down,Empty,23
10/01/2005,39,9,2005,Ark Lock 1,Down,Loaded,32
10/01/2005,39,9,2005,Ark Lock 1,Up,Empty,16
10/01/2005,39,9,2005,Ark Lock 1,Up,Loaded,19
10/01/2005,39,9,2005,Miss Locks 27,Down,Empty,140
10/01/2005,39,9,2005,Miss Locks 27,Down,Loaded,133
10/01/2005,39,9,2005,Miss Locks 27,Up,Empty,64
10/01/2005,39,9,2005,Miss Locks 27,Up,Loaded,120
10/01/2005,39,9,2005,Ohio Olmsted,Down,Empty,433
10/01/2005,39,9,2005,Ohio Olmsted,Down,Loaded,224
10/01/2005,39,9,2005,Ohio Olmsted,Up,Empty,200
10/01/2005,39,9,2005,Ohio Olmsted,Up,Loaded,287
10/08/2005,40,10,2005,Ark Lock 1,Down,Empty,28
10/08/2005,40,10,2005,Ark Lock 1,Down,Loaded,15
10/08/2005,40,10,2005,Ark Lock 1,Up,Empty,17
10/08/2005,40,10,2005,Ark Lock 1,Up,Loaded,19
10/08/2005,40,10,2005,Miss Locks 27,Down,Empty,143
10/08/2005,40,10,2005,Miss Locks 27,Down,Loaded,234
10/08/2005,40,10,2005,Miss Locks 27,Up,Empty,71
10/08/2005,40,10,2005,Miss Locks 27,Up,Loaded,181
10/08/2005,40,10,2005,Ohio Olmsted,Down,Empty,313
10/08/2005,40,10,2005,Ohio Olmsted,Down,Loaded,256
10/08/2005,40,10,2005,Ohio Olmsted,Up,Empty,108
10/08/2005,40,10,2005,Ohio Olmsted,Up,Loaded,189
10/15/2005,41,10,2005,Ark Lock 1,Down,Empty,10
10/15/2005,41,10,2005,Ark Lock 1,Down,Loaded,49
10/15/2005,41,10,2005,Ark Lock 1,Up,Empty,52
10/15/2005,41,10,2005,Ark Lock 1,Up,Loaded,22
10/15/2005,41,10,2005,Miss Locks 27,Down,Empty,133
10/15/2005,41,10,2005,Miss Locks 27,Down,Loaded,294
10/15/2005,41,10,2005,Miss Locks 27,Up,Empty,95
10/15/2005,41,10,2005,Miss Locks 27,Up,Loaded,114
10/15/2005,41,10,2005,Ohio Olmsted,Down,Empty,355
10/15/2005,41,10,2005,Ohio Olmsted,Down,Loaded,225
10/15/2005,41,10,2005,Ohio Olmsted,Up,Empty,216
10/15/2005,41,10,2005,Ohio Olmsted,Up,Loaded,285
10/22/2005,42,10,2005,Ark Lock 1,Down,Empty,22
10/22/2005,42,10,2005,Ark Lock 1,Down,Loaded,30
10/22/2005,42,10,2005,Ark Lock 1,Up,Empty,35
10/22/2005,42,10,2005,Ark Lock 1,Up,Loaded,8
10/22/2005,42,10,2005,Miss Locks 27,Down,Empty,94
10/22/2005,42,10,2005,Miss Locks 27,Down,Loaded,325
10/22/2005,42,10,2005,Miss Locks 27,Up,Empty,113
10/22/2005,42,10,2005,Miss Locks 27,Up,Loaded,172
10/22/2005,42,10,2005,Ohio Olmsted,Down,Empty,384
10/22/2005,42,10,2005,Ohio Olmsted,Down,Loaded,187
10/22/2005,42,10,2005,Ohio Olmsted,Up,Empty,194
10/22/2005,42,10,2005,Ohio Olmsted,Up,Loaded,256
10/29/2005,43,10,2005,Ark Lock 1,Down,Empty,14
10/29/2005,43,10,2005,Ark Lock 1,Down,"Grain, Loaded",27
10/29/2005,43,10,2005,Ark Lock 1,Down,"Non-Grain, Loaded",1
10/29/2005,43,10,2005,Ark Lock 1,Up,Empty,28
10/29/2005,43,10,2005,Ark Lock 1,Up,Loaded,21
10/29/2005,43,10,2005,Miss Locks 27,Down,Empty,86
10/29/2005,43,10,2005,Miss Locks 27,Down,"Grain, Loaded",242
10/29/2005,43,10,2005,Miss Locks 27,Down,"Non-Grain, Loaded",21
10/29/2005,43,10,2005,Miss Locks 27,Up,Empty,194
10/29/2005,43,10,2005,Miss Locks 27,Up,Loaded,100
10/29/2005,43,10,2005,Ohio Olmsted,Down,Empty,377
10/29/2005,43,10,2005,Ohio Olmsted,Down,"Grain, Loaded",79
10/29/2005,43,10,2005,Ohio Olmsted,Down,"Non-Grain, Loaded",177
10/29/2005,43,10,2005,Ohio Olmsted,Up,Empty,235
10/29/2005,43,10,2005,Ohio Olmsted,Up,Loaded,227
11/05/2005,44,11,2005,Ark Lock 1,Down,Empty,21
11/05/2005,44,11,2005,Ark Lock 1,Down,"Grain, Loaded",43
11/05/2005,44,11,2005,Ark Lock 1,Down,"Non-Grain, Loaded",4
11/05/2005,44,11,2005,Ark Lock 1,Up,Empty,23
11/05/2005,44,11,2005,Ark Lock 1,Up,Loaded,25
11/05/2005,44,11,2005,Miss Locks 27,Down,Empty,133
11/05/2005,44,11,2005,Miss Locks 27,Down,"Grain, Loaded",314
11/05/2005,44,11,2005,Miss Locks 27,Down,"Non-Grain, Loaded",39
11/05/2005,44,11,2005,Miss Locks 27,Up,Empty,259
11/05/2005,44,11,2005,Miss Locks 27,Up,Loaded,124
11/05/2005,44,11,2005,Ohio Olmsted,Down,Empty,316
11/05/2005,44,11,2005,Ohio Olmsted,Down,"Grain, Loaded",79
11/05/2005,44,11,2005,Ohio Olmsted,Down,"Non-Grain, Loaded",141
11/05/2005,44,11,2005,Ohio Olmsted,Up,Empty,266
11/05/2005,44,11,2005,Ohio Olmsted,Up,Loaded,266
11/12/2005,45,11,2005,Ark Lock 1,Down,Empty,5
11/12/2005,45,11,2005,Ark Lock 1,Down,"Grain, Loaded",18
11/12/2005,45,11,2005,Ark Lock 1,Down,"Non-Grain, Loaded",0
11/12/2005,45,11,2005,Ark Lock 1,Up,Empty,35
11/12/2005,45,11,2005,Ark Lock 1,Up,Loaded,28
11/12/2005,45,11,2005,Miss Locks 27,Down,Empty,87
11/12/2005,45,11,2005,Miss Locks 27,Down,"Grain, Loaded",357
11/12/2005,45,11,2005,Miss Locks 27,Down,"Non-Grain, Loaded",26
11/12/2005,45,11,2005,Miss Locks 27,Up,Empty,341
11/12/2005,45,11,2005,Miss Locks 27,Up,Loaded,101
11/12/2005,45,11,2005,Ohio Olmsted,Down,Empty,340
11/12/2005,45,11,2005,Ohio Olmsted,Down,"Grain, Loaded",87
11/12/2005,45,11,2005,Ohio Olmsted,Down,"Non-Grain, Loaded",135
11/12/2005,45,11,2005,Ohio Olmsted,Up,Empty,279
11/12/2005,45,11,2005,Ohio Olmsted,Up,Loaded,233
11/19/2005,46,11,2005,Ark Lock 1,Down,Empty,9
11/19/2005,46,11,2005,Ark Lock 1,Down,"Grain, Loaded",45
11/19/2005,46,11,2005,Ark Lock 1,Down,"Non-Grain, Loaded",4
11/19/2005,46,11,2005,Ark Lock 1,Up,Empty,37
11/19/2005,46,11,2005,Ark Lock 1,Up,Loaded,20
11/19/2005,46,11,2005,Miss Locks 27,Down,Empty,135
11/19/2005,46,11,2005,Miss Locks 27,Down,"Grain, Loaded",414
11/19/2005,46,11,2005,Miss Locks 27,Down,"Non-Grain, Loaded",19
11/19/2005,46,11,2005,Miss Locks 27,Up,Empty,323
11/19/2005,46,11,2005,Miss Locks 27,Up,Loaded,84
11/19/2005,46,11,2005,Ohio Olmsted,Down,Empty,406
11/19/2005,46,11,2005,Ohio Olmsted,Down,"Grain, Loaded",94
11/19/2005,46,11,2005,Ohio Olmsted,Down,"Non-Grain, Loaded",184
11/19/2005,46,11,2005,Ohio Olmsted,Up,Empty,222
11/19/2005,46,11,2005,Ohio Olmsted,Up,Loaded,300
11/26/2005,47,11,2005,Ark Lock 1,Down,Empty,12
11/21/2020,47,11,2020,Ark Lock 1,Down,Empty,8
11/21/2020,47,11,2020,Ark Lock 1,Down,"Grain, Loaded",47
11/21/2020,47,11,2020,Ark Lock 1,Down,"Non-Grain, Loaded",14
11/21/2020,47,11,2020,Ark Lock 1,Up,Empty,20
11/21/2020,47,11,2020,Ark Lock 1,Up,Loaded,27
11/21/2020,47,11,2020,Miss Locks 27,Down,Empty,50
11/21/2020,47,11,2020,Miss Locks 27,Down,"Grain, Loaded",572
11/21/2020,47,11,2020,Miss Locks 27,Down,"Non-Grain, Loaded",167
11/21/2020,47,11,2020,Miss Locks 27,Up,Empty,451
11/21/2020,47,11,2020,Miss Locks 27,Up,Loaded,149
11/21/2020,47,11,2020,Ohio Olmsted,Down,Empty,140
11/21/2020,47,11,2020,Ohio Olmsted,Down,"Grain, Loaded",176
11/21/2020,47,11,2020,Ohio Olmsted,Down,"Non-Grain, Loaded",295
11/21/2020,47,11,2020,Ohio Olmsted,Up,Empty,259
11/21/2020,47,11,2020,Ohio Olmsted,Up,Loaded,371
11/28/2020,48,11,2020,Ark Lock 1,Down,Empty,6
11/28/2020,48,11,2020,Ark Lock 1,Down,"Grain, Loaded",33
11/28/2020,48,11,2020,Ark Lock 1,Down,"Non-Grain, Loaded",11
11/28/2020,48,11,2020,Ark Lock 1,Up,Empty,11
11/28/2020,48,11,2020,Ark Lock 1,Up,Loaded,49
11/28/2020,48,11,2020,Miss Locks 27,Down,Empty,57
11/28/2020,48,11,2020,Miss Locks 27,Down,"Grain, Loaded",545
11/28/2020,48,11,2020,Miss Locks 27,Down,"Non-Grain, Loaded",188
11/28/2020,48,11,2020,Miss Locks 27,Up,Empty,509
11/28/2020,48,11,2020,Miss Locks 27,Up,Loaded,182
11/28/2020,48,11,2020,Ohio Olmsted,Down,Empty,140
11/28/2020,48,11,2020,Ohio Olmsted,Down,"Grain, Loaded",129
11/28/2020,48,11,2020,Ohio Olmsted,Down,"Non-Grain, Loaded",314
11/28/2020,48,11,2020,Ohio Olmsted,Up,Empty,319
11/28/2020,48,11,2020,Ohio Olmsted,Up,Loaded,259
12/05/2020,49,12,2020,Ark Lock 1,Down,Empty,15
12/05/2020,49,12,2020,Ark Lock 1,Down,"Grain, Loaded",23
12/05/2020,49,12,2020,Ark Lock 1,Down,"Non-Grain, Loaded",34
12/05/2020,49,12,2020,Ark Lock 1,Up,Empty,15
12/05/2020,49,12,2020,Ark Lock 1,Up,Loaded,44
12/05/2020,49,12,2020,Miss Locks 27,Down,Empty,40
12/05/2020,49,12,2020,Miss Locks 27,Down,"Grain, Loaded",374
12/05/2020,49,12,2020,Miss Locks 27,Down,"Non-Grain, Loaded",239
12/05/2020,49,12,2020,Miss Locks 27,Up,Empty,553
12/05/2020,49,12,2020,Miss Locks 27,Up,Loaded,138
11/26/2005,47,11,2005,Ark Lock 1,Down,"Grain, Loaded",32
11/26/2005,47,11,2005,Ark Lock 1,Down,"Non-Grain, Loaded",3
11/26/2005,47,11,2005,Ark Lock 1,Up,Empty,30
11/26/2005,47,11,2005,Ark Lock 1,Up,Loaded,19
11/26/2005,47,11,2005,Miss Locks 27,Down,Empty,85
11/26/2005,47,11,2005,Miss Locks 27,Down,"Grain, Loaded",441
11/26/2005,47,11,2005,Miss Locks 27,Down,"Non-Grain, Loaded",19
11/26/2005,47,11,2005,Miss Locks 27,Up,Empty,325
11/26/2005,47,11,2005,Miss Locks 27,Up,Loaded,93
11/26/2005,47,11,2005,Ohio Olmsted,Down,Empty,383
11/26/2005,47,11,2005,Ohio Olmsted,Down,"Grain, Loaded",98
11/26/2005,47,11,2005,Ohio Olmsted,Down,"Non-Grain, Loaded",132
11/26/2005,47,11,2005,Ohio Olmsted,Up,Empty,203
11/26/2005,47,11,2005,Ohio Olmsted,Up,Loaded,280
12/03/2005,48,11,2005,Ark Lock 1,Down,Empty,14
12/03/2005,48,11,2005,Ark Lock 1,Down,"Grain, Loaded",38
12/03/2005,48,11,2005,Ark Lock 1,Down,"Non-Grain, Loaded",4
12/03/2005,48,11,2005,Ark Lock 1,Up,Empty,34
12/03/2005,48,11,2005,Ark Lock 1,Up,Loaded,26
12/03/2005,48,11,2005,Miss Locks 27,Down,Empty,69
12/03/2005,48,11,2005,Miss Locks 27,Down,"Grain, Loaded",412
12/03/2005,48,11,2005,Miss Locks 27,Down,"Non-Grain, Loaded",32
12/03/2005,48,11,2005,Miss Locks 27,Up,Empty,278
12/03/2005,48,11,2005,Miss Locks 27,Up,Loaded,55
12/03/2005,48,11,2005,Ohio Olmsted,Down,Empty,359
12/03/2005,48,11,2005,Ohio Olmsted,Down,"Grain, Loaded",79
12/03/2005,48,11,2005,Ohio Olmsted,Down,"Non-Grain, Loaded",148
12/03/2005,48,11,2005,Ohio Olmsted,Up,Empty,252
12/03/2005,48,11,2005,Ohio Olmsted,Up,Loaded,252
12/10/2005,49,12,2005,Ark Lock 1,Down,Empty,11
12/10/2005,49,12,2005,Ark Lock 1,Down,"Grain, Loaded",17
12/10/2005,49,12,2005,Ark Lock 1,Down,"Non-Grain, Loaded",1
12/10/2005,49,12,2005,Ark Lock 1,Up,Empty,30
12/10/2005,49,12,2005,Ark Lock 1,Up,Loaded,10
12/10/2005,49,12,2005,Miss Locks 27,Down,Empty,86
12/10/2005,49,12,2005,Miss Locks 27,Down,"Grain, Loaded",413
12/05/2020,49,12,2020,Ohio Olmsted,Down,Empty,133
12/05/2020,49,12,2020,Ohio Olmsted,Down,"Grain, Loaded",125
12/05/2020,49,12,2020,Ohio Olmsted,Down,"Non-Grain, Loaded",242
12/05/2020,49,12,2020,Ohio Olmsted,Up,Empty,270
12/05/2020,49,12,2020,Ohio Olmsted,Up,Loaded,330
01/02/2021,53,12,2020,Ark Lock 1,Down,Empty,18
01/02/2021,53,12,2020,Ark Lock 1,Down,"Grain, Loaded",31
01/02/2021,53,12,2020,Ark Lock 1,Down,"Non-Grain, Loaded",17
01/02/2021,53,12,2020,Ark Lock 1,Up,Empty,1
01/02/2021,53,12,2020,Ark Lock 1,Up,Loaded,44
01/02/2021,53,12,2020,Miss Locks 27,Down,Empty,46
01/02/2021,53,12,2020,Miss Locks 27,Down,"Grain, Loaded",260
01/02/2021,53,12,2020,Miss Locks 27,Down,"Non-Grain, Loaded",119
12/10/2005,49,12,2005,Miss Locks 27,Down,"Non-Grain, Loaded",14
12/12/2020,50,12,2020,Ark Lock 1,Down,Empty,12
12/12/2020,50,12,2020,Ark Lock 1,Down,"Grain, Loaded",31
12/12/2020,50,12,2020,Ark Lock 1,Down,"Non-Grain, Loaded",21
12/12/2020,50,12,2020,Ark Lock 1,Up,Empty,14
12/12/2020,50,12,2020,Ark Lock 1,Up,Loaded,63
12/12/2020,50,12,2020,Miss Locks 27,Down,Empty,56
12/12/2020,50,12,2020,Miss Locks 27,Down,"Grain, Loaded",484
12/12/2020,50,12,2020,Miss Locks 27,Down,"Non-Grain, Loaded",231
12/12/2020,50,12,2020,Miss Locks 27,Up,Empty,467
12/12/2020,50,12,2020,Miss Locks 27,Up,Loaded,145
12/12/2020,50,12,2020,Ohio Olmsted,Down,Empty,162
12/12/2020,50,12,2020,Ohio Olmsted,Down,"Grain, Loaded",188
12/12/2020,50,12,2020,Ohio Olmsted,Down,"Non-Grain, Loaded",284
12/12/2020,50,12,2020,Ohio Olmsted,Up,Empty,354
12/12/2020,50,12,2020,Ohio Olmsted,Up,Loaded,252
12/19/2020,51,12,2020,Ark Lock 1,Down,Empty,6
12/19/2020,51,12,2020,Ark Lock 1,Down,"Grain, Loaded",28
12/19/2020,51,12,2020,Ark Lock 1,Down,"Non-Grain, Loaded",15
12/19/2020,51,12,2020,Ark Lock 1,Up,Empty,8
12/19/2020,51,12,2020,Ark Lock 1,Up,Loaded,56
12/19/2020,51,12,2020,Miss Locks 27,Down,Empty,53
12/19/2020,51,12,2020,Miss Locks 27,Down,"Grain, Loaded",386
12/19/2020,51,12,2020,Miss Locks 27,Down,"Non-Grain, Loaded",237
12/19/2020,51,12,2020,Miss Locks 27,Up,Empty,452
12/19/2020,51,12,2020,Miss Locks 27,Up,Loaded,152
12/19/2020,51,12,2020,Ohio Olmsted,Down,Empty,143
12/19/2020,51,12,2020,Ohio Olmsted,Down,"Grain, Loaded",203
12/19/2020,51,12,2020,Ohio Olmsted,Down,"Non-Grain, Loaded",334
12/19/2020,51,12,2020,Ohio Olmsted,Up,Empty,312
12/19/2020,51,12,2020,Ohio Olmsted,Up,Loaded,329
12/26/2020,52,12,2020,Ark Lock 1,Down,Empty,3
12/26/2020,52,12,2020,Ark Lock 1,Down,"Grain, Loaded",28
12/26/2020,52,12,2020,Ark Lock 1,Down,"Non-Grain, Loaded",33
12/26/2020,52,12,2020,Ark Lock 1,Up,Empty,1
12/26/2020,52,12,2020,Ark Lock 1,Up,Loaded,61
12/26/2020,52,12,2020,Miss Locks 27,Down,Empty,24
12/26/2020,52,12,2020,Miss Locks 27,Down,"Grain, Loaded",398
12/26/2020,52,12,2020,Miss Locks 27,Down,"Non-Grain, Loaded",176
12/26/2020,52,12,2020,Miss Locks 27,Up,Empty,421
12/26/2020,52,12,2020,Miss Locks 27,Up,Loaded,123
12/26/2020,52,12,2020,Ohio Olmsted,Down,Empty,153
12/26/2020,52,12,2020,Ohio Olmsted,Down,"Grain, Loaded",153
12/26/2020,52,12,2020,Ohio Olmsted,Down,"Non-Grain, Loaded",209
12/26/2020,52,12,2020,Ohio Olmsted,Up,Empty,303
12/26/2020,52,12,2020,Ohio Olmsted,Up,Loaded,238
01/02/2021,53,12,2020,Miss Locks 27,Up,Empty,386
01/02/2021,53,12,2020,Miss Locks 27,Up,Loaded,157
01/02/2021,53,12,2020,Ohio Olmsted,Down,Empty,147
01/02/2021,53,12,2020,Ohio Olmsted,Down,"Grain, Loaded",226
01/02/2021,53,12,2020,Ohio Olmsted,Down,"Non-Grain, Loaded",319
01/02/2021,53,12,2020,Ohio Olmsted,Up,Empty,383
01/02/2021,53,12,2020,Ohio Olmsted,Up,Loaded,430
03/13/2021,10,3,2021,Ark Lock 1,Down,Empty,11
03/13/2021,10,3,2021,Ark Lock 1,Down,"Grain, Loaded",45
03/13/2021,10,3,2021,Ark Lock 1,Down,"Non-Grain, Loaded",20
03/13/2021,10,3,2021,Ark Lock 1,Up,Empty,11
03/13/2021,10,3,2021,Ark Lock 1,Up,Loaded,73
03/13/2021,10,3,2021,Miss Locks 27,Down,Empty,38
03/13/2021,10,3,2021,Miss Locks 27,Down,"Grain, Loaded",301
03/13/2021,10,3,2021,Miss Locks 27,Down,"Non-Grain, Loaded",179
03/13/2021,10,3,2021,Miss Locks 27,Up,Empty,359
03/13/2021,10,3,2021,Miss Locks 27,Up,Loaded,125
03/13/2021,10,3,2021,Ohio Olmsted,Down,Empty,148
03/13/2021,10,3,2021,Ohio Olmsted,Down,"Grain, Loaded",166
03/13/2021,10,3,2021,Ohio Olmsted,Down,"Non-Grain, Loaded",299
03/13/2021,10,3,2021,Ohio Olmsted,Up,Empty,358
03/13/2021,10,3,2021,Ohio Olmsted,Up,Loaded,348
03/20/2021,11,3,2021,Ark Lock 1,Down,Empty,13
03/20/2021,11,3,2021,Ark Lock 1,Down,"Grain, Loaded",13
03/20/2021,11,3,2021,Ark Lock 1,Down,"Non-Grain, Loaded",7
03/20/2021,11,3,2021,Ark Lock 1,Up,Empty,8
03/20/2021,11,3,2021,Ark Lock 1,Up,Loaded,47
03/20/2021,11,3,2021,Miss Locks 27,Down,Empty,27
03/20/2021,11,3,2021,Miss Locks 27,Down,"Grain, Loaded",265
03/20/2021,11,3,2021,Miss Locks 27,Down,"Non-Grain, Loaded",95
03/20/2021,11,3,2021,Miss Locks 27,Up,Empty,331
03/20/2021,11,3,2021,Miss Locks 27,Up,Loaded,126
03/20/2021,11,3,2021,Ohio Olmsted,Down,Empty,185
03/20/2021,11,3,2021,Ohio Olmsted,Down,"Grain, Loaded",185
03/20/2021,11,3,2021,Ohio Olmsted,Down,"Non-Grain, Loaded",437
03/20/2021,11,3,2021,Ohio Olmsted,Up,Empty,251
03/20/2021,11,3,2021,Ohio Olmsted,Up,Loaded,399
03/27/2021,12,3,2021,Ark Lock 1,Down,Empty,15
03/27/2021,12,3,2021,Ark Lock 1,Down,"Grain, Loaded",41
03/27/2021,12,3,2021,Ark Lock 1,Down,"Non-Grain, Loaded",14
03/27/2021,12,3,2021,Ark Lock 1,Up,Empty,9
03/27/2021,12,3,2021,Ark Lock 1,Up,Loaded,59
03/27/2021,12,3,2021,Miss Locks 27,Down,Empty,51
03/27/2021,12,3,2021,Miss Locks 27,Down,"Grain, Loaded",348
03/27/2021,12,3,2021,Miss Locks 27,Down,"Non-Grain, Loaded",212
03/27/2021,12,3,2021,Miss Locks 27,Up,Empty,637
03/27/2021,12,3,2021,Miss Locks 27,Up,Loaded,244
03/27/2021,12,3,2021,Ohio Olmsted,Down,Empty,218
03/27/2021,12,3,2021,Ohio Olmsted,Down,"Grain, Loaded",137
03/27/2021,12,3,2021,Ohio Olmsted,Down,"Non-Grain, Loaded",249
03/27/2021,12,3,2021,Ohio Olmsted,Up,Empty,325
03/27/2021,12,3,2021,Ohio Olmsted,Up,Loaded,411
04/03/2021,13,3,2021,Ark Lock 1,Down,Empty,14
04/03/2021,13,3,2021,Ark Lock 1,Down,"Grain, Loaded",10
04/03/2021,13,3,2021,Ark Lock 1,Down,"Non-Grain, Loaded",17
01/09/2021,1,1,2021,Ark Lock 1,Down,Empty,9
01/09/2021,1,1,2021,Ark Lock 1,Down,"Grain, Loaded",26
01/09/2021,1,1,2021,Ark Lock 1,Down,"Non-Grain, Loaded",8
01/09/2021,1,1,2021,Ark Lock 1,Up,Empty,8
01/09/2021,1,1,2021,Ark Lock 1,Up,Loaded,69
01/09/2021,1,1,2021,Miss Locks 27,Down,Empty,23
01/09/2021,1,1,2021,Miss Locks 27,Down,"Grain, Loaded",237
01/09/2021,1,1,2021,Miss Locks 27,Down,"Non-Grain, Loaded",145
01/09/2021,1,1,2021,Miss Locks 27,Up,Empty,377
01/09/2021,1,1,2021,Miss Locks 27,Up,Loaded,110
01/09/2021,1,1,2021,Ohio Olmsted,Down,Empty,177
01/09/2021,1,1,2021,Ohio Olmsted,Down,"Grain, Loaded",146
01/09/2021,1,1,2021,Ohio Olmsted,Down,"Non-Grain, Loaded",334
01/09/2021,1,1,2021,Ohio Olmsted,Up,Empty,348
01/09/2021,1,1,2021,Ohio Olmsted,Up,Loaded,277
01/16/2021,2,1,2021,Ark Lock 1,Down,Empty,8
01/16/2021,2,1,2021,Ark Lock 1,Down,"Grain, Loaded",51
01/16/2021,2,1,2021,Ark Lock 1,Down,"Non-Grain, Loaded",21
01/16/2021,2,1,2021,Ark Lock 1,Up,Empty,5
01/16/2021,2,1,2021,Ark Lock 1,Up,Loaded,26
01/16/2021,2,1,2021,Miss Locks 27,Down,Empty,37
01/16/2021,2,1,2021,Miss Locks 27,Down,"Grain, Loaded",319
01/16/2021,2,1,2021,Miss Locks 27,Down,"Non-Grain, Loaded",121
01/16/2021,2,1,2021,Miss Locks 27,Up,Empty,331
01/16/2021,2,1,2021,Miss Locks 27,Up,Loaded,99
01/16/2021,2,1,2021,Ohio Olmsted,Down,Empty,170
01/16/2021,2,1,2021,Ohio Olmsted,Down,"Grain, Loaded",193
01/16/2021,2,1,2021,Ohio Olmsted,Down,"Non-Grain, Loaded",290
01/16/2021,2,1,2021,Ohio Olmsted,Up,Empty,378
01/16/2021,2,1,2021,Ohio Olmsted,Up,Loaded,288
01/23/2021,3,1,2021,Ark Lock 1,Down,Empty,6
01/23/2021,3,1,2021,Ark Lock 1,Down,"Grain, Loaded",32
01/23/2021,3,1,2021,Ark Lock 1,Down,"Non-Grain, Loaded",23
01/23/2021,3,1,2021,Ark Lock 1,Up,Empty,9
01/23/2021,3,1,2021,Ark Lock 1,Up,Loaded,69
01/23/2021,3,1,2021,Miss Locks 27,Down,Empty,57
01/23/2021,3,1,2021,Miss Locks 27,Down,"Grain, Loaded",348
01/23/2021,3,1,2021,Miss Locks 27,Down,"Non-Grain, Loaded",139
01/23/2021,3,1,2021,Miss Locks 27,Up,Empty,286
01/23/2021,3,1,2021,Miss Locks 27,Up,Loaded,104
01/23/2021,3,1,2021,Ohio Olmsted,Down,Empty,173
01/23/2021,3,1,2021,Ohio Olmsted,Down,"Grain, Loaded",301
01/23/2021,3,1,2021,Ohio Olmsted,Down,"Non-Grain, Loaded",385
01/23/2021,3,1,2021,Ohio Olmsted,Up,Empty,340
01/23/2021,3,1,2021,Ohio Olmsted,Up,Loaded,383
01/30/2021,4,1,2021,Ark Lock 1,Down,Empty,7
01/30/2021,4,1,2021,Ark Lock 1,Down,"Grain, Loaded",48
01/30/2021,4,1,2021,Ark Lock 1,Down,"Non-Grain, Loaded",19
01/30/2021,4,1,2021,Ark Lock 1,Up,Empty,5
01/30/2021,4,1,2021,Ark Lock 1,Up,Loaded,44
01/30/2021,4,1,2021,Miss Locks 27,Down,Empty,30
01/30/2021,4,1,2021,Miss Locks 27,Down,"Grain, Loaded",284
01/30/2021,4,1,2021,Miss Locks 27,Down,"Non-Grain, Loaded",139
01/30/2021,4,1,2021,Miss Locks 27,Up,Empty,228
01/30/2021,4,1,2021,Miss Locks 27,Up,Loaded,132
01/30/2021,4,1,2021,Ohio Olmsted,Down,Empty,213
01/30/2021,4,1,2021,Ohio Olmsted,Down,"Grain, Loaded",286
01/30/2021,4,1,2021,Ohio Olmsted,Down,"Non-Grain, Loaded",371
01/30/2021,4,1,2021,Ohio Olmsted,Up,Empty,452
01/30/2021,4,1,2021,Ohio Olmsted,Up,Loaded,375
04/03/2021,13,3,2021,Ark Lock 1,Up,Empty,8
04/03/2021,13,3,2021,Ark Lock 1,Up,Loaded,59
04/03/2021,13,3,2021,Miss Locks 27,Down,Empty,38
04/03/2021,13,3,2021,Miss Locks 27,Down,"Grain, Loaded",310
04/03/2021,13,3,2021,Miss Locks 27,Down,"Non-Grain, Loaded",216
04/03/2021,13,3,2021,Miss Locks 27,Up,Empty,496
04/03/2021,13,3,2021,Miss Locks 27,Up,Loaded,265
04/03/2021,13,3,2021,Ohio Olmsted,Down,Empty,131
04/03/2021,13,3,2021,Ohio Olmsted,Down,"Grain, Loaded",177
04/03/2021,13,3,2021,Ohio Olmsted,Down,"Non-Grain, Loaded",337
04/03/2021,13,3,2021,Ohio Olmsted,Up,Empty,364
04/03/2021,13,3,2021,Ohio Olmsted,Up,Loaded,413
05/15/2021,19,5,2021,Ark Lock 1,Down,Empty,36
05/15/2021,19,5,2021,Ark Lock 1,Down,"Grain, Loaded",28
05/15/2021,19,5,2021,Ark Lock 1,Down,"Non-Grain, Loaded",22
05/15/2021,19,5,2021,Ark Lock 1,Up,Empty,8
05/15/2021,19,5,2021,Ark Lock 1,Up,Loaded,102
05/15/2021,19,5,2021,Miss Locks 27,Down,Empty,57
05/15/2021,19,5,2021,Miss Locks 27,Down,"Grain, Loaded",427
05/15/2021,19,5,2021,Miss Locks 27,Down,"Non-Grain, Loaded",157
05/15/2021,19,5,2021,Miss Locks 27,Up,Empty,557
05/15/2021,19,5,2021,Miss Locks 27,Up,Loaded,311
05/15/2021,19,5,2021,Ohio Olmsted,Down,Empty,186
05/15/2021,19,5,2021,Ohio Olmsted,Down,"Grain, Loaded",80
05/15/2021,19,5,2021,Ohio Olmsted,Down,"Non-Grain, Loaded",350
05/15/2021,19,5,2021,Ohio Olmsted,Up,Empty,228
05/15/2021,19,5,2021,Ohio Olmsted,Up,Loaded,350
05/22/2021,20,5,2021,Ark Lock 1,Down,Empty,38
05/22/2021,20,5,2021,Ark Lock 1,Down,"Grain, Loaded",45
05/22/2021,20,5,2021,Ark Lock 1,Down,"Non-Grain, Loaded",24
